EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;FROM_MEASURE;TO_MEASURE;ROUTE_NAME_ENGLISH;ROUTE_NAME_FRENCH;AGENCY_NAME;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
42549;1508110423;0.000;138.845;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20121109133354;20210731081808;299546
3411337;1510225749;0.000;85.596;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220328150319;20220330134925;303329
3411388;1510225347;0.000;123.543;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220329072326;20220330134925;303330
3411391;1510225697;0.000;276.964;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220329081513;20220330134925;303331
3411397;1510225521;0.000;148.195;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220328111245;20220330134925;303332
4003642;7480048;0.000;395.063;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20200131142355;20210731081808;301114
4004495;4004489;0.000;22.757;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20200131142902;20210731081808;301115
4045405;1510307482;0.000;4635.978;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191001154351;20210731081808;301116
4047405;3973936;0.000;988.182;Cochenour - Mckenzie Island Ferry;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20100806090744;20210731081808;301117
4047342;3973352;0.000;2010.845;Toronto - Centre Island Ferry;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130409140041;20210731081808;301118
4061198;1510307308;0.000;130.527;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20140326124157;20210731081808;301122
4061199;4055243;0.000;1036.952;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20140326110034;20210731081808;301123
4061204;1510561371;0.000;924.904;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20140326110835;20210731081808;301124
4061206;1500476960;0.000;985.561;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20140326124218;20210731081808;301125
4061232;1500400666;0.000;129.342;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20140326123526;20210731081808;301126
4061275;1500383583;0.000;1014.718;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20120718133650;20210731081808;301128
4061286;1500702046;0.000;680.166;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130426120405;20210731081808;301129
4068170;1500637034;0.000;659.064;407 ETR;;MINISTRY OF TRANSPORTATION;20120412112913;20210731081808;301134
4068175;1500739527;0.000;432.453;407 ETR;;MINISTRY OF TRANSPORTATION;20120801134324;20210731081808;301135
4068188;1500562511;0.000;914.737;407 ETR;;MINISTRY OF TRANSPORTATION;20101101155303;20210731081808;301136
4068195;1500720307;0.000;1047.234;407 ETR;;MINISTRY OF TRANSPORTATION;20120801135957;20210731081808;301137
4068219;1500733121;0.000;627.561;407 ETR;;MINISTRY OF TRANSPORTATION;20120208115006;20210731081808;301138
4068224;1500389151;0.000;1007.737;407 ETR;;MINISTRY OF TRANSPORTATION;20120208115644;20210731081808;301139
4068245;1500622947;0.000;1227.469;407 ETR;;MINISTRY OF TRANSPORTATION;20120410094805;20210731081808;301140
4068260;1512093824;0.000;1058.986;407 ETR;;MINISTRY OF TRANSPORTATION;20120405105253;20210731081808;301141
4068281;1500355474;0.000;1015.671;407 ETR;;MINISTRY OF TRANSPORTATION;20120803145941;20210731081808;301142
4068290;1500524872;0.000;1355.873;407 ETR;;MINISTRY OF TRANSPORTATION;20120807094458;20210731081808;301143
4068293;1500430215;0.000;2578.428;407 ETR;;MINISTRY OF TRANSPORTATION;20120208104613;20210731081808;301144
4068294;1508519139;0.000;597.233;407 ETR;;MINISTRY OF TRANSPORTATION;20120801142203;20210731081808;301145
4068302;1500683765;0.000;1474.766;407 ETR;;MINISTRY OF TRANSPORTATION;20120801110032;20210731081808;301146
4068310;1500489817;0.000;1677.959;407 ETR;;MINISTRY OF TRANSPORTATION;20120208120058;20210731081808;301147
4068314;1500458229;0.000;1546.435;407 ETR;;MINISTRY OF TRANSPORTATION;20120803152959;20210731081808;301148
4068321;1500724850;0.000;1127.825;407 ETR;;MINISTRY OF TRANSPORTATION;20120802131500;20210731081808;301149
4068325;1500695285;0.000;473.435;407 ETR;;MINISTRY OF TRANSPORTATION;20120801140415;20210731081808;301150
4068336;1500420856;0.000;521.314;407 ETR;;MINISTRY OF TRANSPORTATION;20120803134225;20210731081808;301151
4068345;1500636540;0.000;843.007;407 ETR;;MINISTRY OF TRANSPORTATION;20101101155301;20210731081808;301152
4068365;1500324842;0.000;522.787;407 ETR;;MINISTRY OF TRANSPORTATION;20120803145557;20210731081808;301153
4068366;1500514476;0.000;843.910;407 ETR;;MINISTRY OF TRANSPORTATION;20101101155301;20210731081808;301154
4068535;4068531;0.000;878.828;407 ETR;;MINISTRY OF TRANSPORTATION;20120803133638;20210731081808;301155
4069056;4069069;1312.313;0.000;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110929140803;20210731081808;301156
6008778;1500383694;0.000;81.403;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153715;20210731081808;301157
6008779;1500462607;0.000;599.847;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153715;20210731081808;301158
6008804;1500340276;0.000;133.190;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153716;20210731081808;301159
6008813;1500421631;0.000;91.361;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153716;20210731081808;301160
6008817;1500650117;0.000;35.481;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153717;20210731081808;301161
6008819;1500744219;0.000;462.835;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153717;20210731081808;301162
6008820;1507620254;0.000;34.984;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153717;20210731081808;301163
6008826;1500552930;0.000;66.875;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153717;20210731081808;301164
6008830;1500693921;0.000;87.399;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153717;20210731081808;301165
6008834;5785436;0.000;25.033;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153717;20210731081808;301166
6008844;1507620248;0.000;34.519;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153718;20210731081808;301167
6008847;5785486;0.000;7.482;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153718;20210731081808;301168
6008853;1500591189;0.000;161.118;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626153718;20210731081808;301169
6008874;1500403063;0.000;114.590;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154027;20210731081808;301170
6008877;1500552583;0.000;66.492;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154027;20210731081808;301171
6008881;1500528566;0.000;3591.801;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154027;20210731081808;301172
6008883;1500348965;0.000;3656.262;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154027;20210731081808;301173
6008885;1500707712;0.000;2459.635;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154027;20210731081808;301174
6008890;1500637684;0.000;232.950;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154027;20210731081808;301175
6008919;1500480503;0.000;19.163;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154327;20210731081808;301176
6008923;1500342812;0.000;58.929;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154327;20210731081808;301177
6008933;1500568340;0.000;74.439;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154327;20210731081808;301178
6008941;1500444426;0.000;168.859;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191008073858;20210731081808;301180
6008948;1500521636;0.000;299.473;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154541;20210731081808;301181
6008955;1508260782;0.000;301.651;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170918110627;20210731081808;301182
6008957;1500369621;0.000;31.066;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154541;20210731081808;301183
6008963;4143533;0.000;542.226;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154739;20210731081808;301184
6008965;4143243;0.000;589.917;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154739;20210731081808;301185
6008975;1500427817;0.000;178.970;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154739;20210731081808;301186
6008981;4143465;0.000;33.998;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154740;20210731081808;301187
6008997;4143355;0.000;462.284;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154740;20210731081808;301188
6008998;4143405;0.000;469.663;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626154740;20210731081808;301189
6009013;4138977;0.000;22.010;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626155019;20210731081808;301190
6009040;4143137;0.000;84.680;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626155020;20210731081808;301191
6009049;1500553912;0.000;92.759;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626155651;20210731081808;301192
6009062;1500315780;0.000;872.219;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160133;20210731081808;301193
6009063;1500324297;0.000;96.848;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160133;20210731081808;301194
6009064;1500351473;0.000;134.366;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160134;20210731081808;301195
6009071;1500738888;0.000;362.210;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160134;20210731081808;301196
6009083;1500440314;0.000;1195.633;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160135;20210731081808;301197
6009085;1500556220;0.000;177.226;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160135;20210731081808;301198
6009094;1500621231;0.000;50.042;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160136;20210731081808;301199
6009099;1500323165;0.000;763.433;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160136;20210731081808;301200
6009100;1500331190;0.000;159.759;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160136;20210731081808;301201
6009101;1500526669;0.000;136.032;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160136;20210731081808;301202
6009117;1506925093;0.000;90.527;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160137;20210731081808;301203
6009125;1506925087;0.000;544.524;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160137;20210731081808;301204
6009136;1500524934;0.000;154.606;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140626160137;20210731081808;301205
6011053;1500660666;0.000;79.000;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140702114145;20210731081808;301206
6011061;1500487286;0.000;373.237;Talbot Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20140702114146;20210731081808;301207
6088798;6088792;0.000;389.433;African-Canadian Heritage Tour;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160913151059;20210731081808;301208
6089048;6088683;0.000;2516.672;Macdonald-Cartier Freeway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160913135623;20210731081808;301209
6089055;6088761;0.000;268.145;Macdonald-Cartier Freeway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160913150946;20210731081808;301211
6089073;6108399;0.000;40.562;African-Canadian Heritage Tour;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160825090856;20210731081808;301212
6089878;6088328;0.000;476.660;Rt. Hon. Herb Gray Parkway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160913120511;20210731081808;301213
6136603;6136591;0.000;162.086;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20150219093146;20210731081808;301216
6136605;6136591;0.000;162.086;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20150219093146;20210731081808;301217
6343241;6343237;0.000;57.037;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160301091737;20210731081808;301223
6359155;6359152;0.000;629.820;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170223150905;20210731081808;301224
6362551;6362538;0.000;135.515;Arts Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160307134443;20210731081808;301225
6362565;6362554;0.000;141.765;Arts Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160307134533;20210731081808;301226
7746192;7746188;12273.291;0.000;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220317100723;20220323185925;303167
16304;1500649640;0.000;30.592;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220317161822;20220323185925;303168
3411290;1510225837;0.000;70.571;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220316145608;20220323185925;303169
4160021;1510225835;0.000;688.815;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220316145558;20220323185925;303170
4161978;1500315027;0.000;4097.947;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220317161805;20220323185925;303171
7396946;1500339857;0.000;8.733;Voyageur Route;;ONTARIO ROAD NETWORK;20220317161814;20220323185925;303172
7746065;7746059;0.000;436.346;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220316145603;20220323185925;303173
7746299;7746297;7845.410;0.000;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220317095855;20220323185925;303174
4160049;1510225837;0.000;70.571;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220316145608;20220323185925;303175
7746298;7746297;0.000;7845.410;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220317095855;20220323185925;303176
14710;1500315027;0.000;4097.947;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220317161805;20220323185925;303177
16018;7108076;0.000;9974.002;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220317100646;20220323185925;303163
4160019;1510225821;0.000;575.414;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110830154931;20220323185925;303164
4162022;7108076;9974.002;0.000;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220317100646;20220323185925;303179
7746195;7746188;0.000;12273.291;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220317100723;20220323185925;303180
15787;1500535853;0.000;646.994;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110830154721;20220323185925;303181
3411498;7746045;0.000;1432.933;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220316145548;20220323185925;303183
3411515;1510225835;0.000;688.815;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220316145558;20220323185925;303184
3411458;1510225821;0.000;575.414;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110830154931;20220323185925;303187
4160005;1500535853;0.000;646.994;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110830154721;20220323185925;303188
4160020;7746045;0.000;1432.933;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220316145548;20220323185925;303189
14901;1500339857;0.000;8.733;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220317161814;20220323185925;303193
7396947;1500649640;0.000;30.592;Voyageur Route;;ONTARIO ROAD NETWORK;20220317161822;20220323185925;303194
7746060;7746059;0.000;436.346;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220316145603;20220323185925;303166
7207990;7207515;0.000;1211.445;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF TRANSPORTATION;20190819095221;20191011150817;274904
7207991;7207515;0.000;1211.445;Terry Fox Courage Highway;;MINISTRY OF TRANSPORTATION;20190819095221;20191011150817;272517
3316082;1510282832;0.000;69.902;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225095133;20220309032345;303029
3316083;1510257466;0.000;1411.473;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225092318;20220309032345;303030
3316087;1510257556;0.000;184.675;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220223154536;20220309032345;303031
3316095;1510257456;0.000;365.435;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225091925;20220309032345;303032
4160055;1510225741;0.000;77.664;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220328150306;20220330134925;303260
4159953;1510257556;0.000;184.675;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220223154536;20220309032345;303034
4160061;1510225458;0.000;1009.670;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220328113205;20220330134925;303261
4159958;1510257428;0.000;931.770;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220223154420;20220309032345;303036
4160033;1510225327;0.000;746.419;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220328151550;20220330134925;303259
42642;1508111059;0.000;1233.519;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20121107142555;20210731081808;299554
46975;1508257341;0.000;282.864;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110929123950;20210731081808;299555
21134;1508161401;0.000;3106.708;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;299561
31507;1500728652;0.000;382.213;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130423130154;20210731081808;299563
785;6483189;0.000;1384.795;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20190122142357;20210731081808;299564
43336;1509008053;0.000;1518.473;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130903111137;20210731081808;299565
43786;1509251591;0.000;202.787;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20190118170809;20210731081808;299566
45900;1509313876;0.000;110.947;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;299568
44210;6484031;0.000;1446.379;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20181023084817;20210731081808;299569
45816;6560553;0.000;1838.315;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170203112253;20210731081808;299570
31526;1500739120;0.000;402.840;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20130426102039;20210731081808;299571
