EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;AT_MEASURE;UNDERPASS_TYPE;AGENCY_NAME;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
6332917;1507524329;352.182;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190650;20240425114959;602353
6332954;1500727200;264.749;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190728;20240425114959;602369
6334048;4074581;375.866;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190836;20240425114959;602385
6816895;6816784;318.728;Road;ONTARIO ROAD NETWORK;20171121120647;20240425114959;602401
2976;8072277;722.041;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240422094704;20240425114959;602417
9418;1500352441;209.346;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190808;20240425114959;602433
8554;1500619662;398.890;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190841;20240425114959;602449
8672;1500402555;83.043;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190535;20240425114959;602465
8849;1500457872;348.133;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190536;20240425114959;602481
9234;1500463590;2.954;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190843;20240425114959;602497
9637;1500573357;797.335;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190813;20240425114959;602513
9698;6053837;31.028;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190624;20240425114959;602529
9712;6053837;42.772;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190625;20240425114959;602545
13026;1500466551;929.515;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190918;20240425114959;602561
6332831;1500590391;232.732;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181109;20240425114959;602577
6332832;1500573357;232.575;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181110;20240425114959;602593
6332915;4063314;781.945;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190651;20240425114959;602609
6333904;4369695;360.222;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190932;20240425114959;602625
9291;1509382878;320.966;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190733;20240425114959;602641
9420;1500454977;364.493;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190842;20240425114959;602657
9500;4063500;805.108;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190807;20240425114959;602673
8462;1509376854;180.748;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190841;20240425114959;602689
8542;1500723774;525.912;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190807;20240425114959;602705
8797;1500526415;921.699;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190535;20240425114959;602721
8799;1500697996;374.940;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190617;20240425114959;602737
9006;1500459308;886.604;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190618;20240425114959;602769
9541;4440174;275.250;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160629132204;20240425114959;602785
10172;1500492159;338.569;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160628130125;20240425114959;602801
6244090;1500559541;390.496;Walkway;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160629145154;20240425114959;602817
11590;1509382532;1594.573;Road;ONTARIO ROAD NETWORK;20171122110941;20240425114959;602833
11592;1509382532;1612.577;Road;ONTARIO ROAD NETWORK;20171122110937;20240425114959;602849
12428;4604893;1163.795;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190849;20240425114959;602865
12568;1500630805;399.814;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190547;20240425114959;602881
12569;1500630805;389.758;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190632;20240425114959;602897
6332916;4063314;776.222;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190905;20240425114959;602929
6333698;5778191;691.888;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190803;20240425114959;602945
6333699;5778191;686.000;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190650;20240425114959;602961
6333704;4440174;269.969;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190957;20240425114959;602977
6333901;4369740;748.988;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190727;20240425114959;602993
6333906;4369695;348.659;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190837;20240425114959;603009
6334049;4074581;370.233;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190610;20240425114959;603025
7897600;1500645273;587.887;Road;COUNTY OF SIMCOE;20240417142118;20240425114959;603041
7897601;1500645273;574.710;Road;COUNTY OF SIMCOE;20240417142134;20240425114959;603057
9295;1509394398;834.770;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190656;20240425114959;603073
9476;6333117;100.523;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190655;20240425114959;603089
9487;6333124;980.410;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190936;20240425114959;603105
8550;1500340781;579.289;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190808;20240425114959;603121
8586;1500678229;702.234;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190810;20240425114959;603137
8632;1500556999;1537.003;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190617;20240425114959;603153
8792;1500492159;328.470;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160628111937;20240425114959;603169
8844;1500459308;876.483;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190734;20240425114959;603185
8870;4062527;713.793;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190937;20240425114959;603201
8955;1509385541;99.117;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190810;20240425114959;603217
8974;1500319500;889.292;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190809;20240425114959;603233
9649;4440212;129.059;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190618;20240425114959;603249
9676;5786808;301.608;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190913;20240425114959;603265
9680;6816620;688.463;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20171121113847;20240425114959;603281
9710;1500475501;9.954;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190812;20240425114959;603297
10182;1500436808;518.541;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190846;20240425114959;603313
12709;4060366;300.456;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190711;20240425114959;603329
6326733;1500459308;867.157;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190651;20240425114959;603345
6333171;6333159;200.272;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190836;20240425114959;603361
6333705;4440174;263.901;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190609;20240425114959;603377
8071986;8071900;65.043;Road;COUNTY OF SIMCOE;20240417144001;20240425114959;603393
8412;4063314;785.828;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190841;20240425114959;603409
9458;1507536221;63.706;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190655;20240425114959;603425
8471;2854720;1452.645;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20171122114235;20240425114959;603441
8538;1500488130;16.569;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190808;20240425114959;603457
8588;1500547013;769.265;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190658;20240425114959;603473
8637;1500436941;160.976;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190809;20240425114959;603489
8760;1500461802;271.210;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190534;20240425114959;603505
8782;4062527;701.578;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190618;20240425114959;603521
8809;1500735635;961.124;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190909;20240425114959;603537
8958;1509392629;185.460;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190842;20240425114959;603553
9267;1500672913;451.900;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190657;20240425114959;603569
9547;5778191;678.999;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190623;20240425114959;603585
9554;4074550;623.087;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190844;20240425114959;603601
9633;1500402555;346.857;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190737;20240425114959;603617
9664;5786789;583.274;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190700;20240425114959;603633
9666;5786808;316.033;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190537;20240425114959;603649
10205;1500402555;96.959;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190846;20240425114959;603665
11032;1500590391;769.310;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190915;20240425114959;603681
11038;1500590391;779.710;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190541;20240425114959;603697
12213;1500448419;625.965;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190849;20240425114959;603713
12402;1500373136;50.849;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190748;20240425114959;603729
6333169;6333159;189.010;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190837;20240425114959;603745
6333903;4369740;743.997;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190651;20240425114959;603761
6418047;1500727348;128.181;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240412142618;20240425114959;603777
6816880;6816678;689.700;Road;ONTARIO ROAD NETWORK;20171121120625;20240425114959;603793
7897602;6313766;77.797;Road;COUNTY OF SIMCOE;20240417140137;20240425114959;603809
8071984;8071798;255.565;Road;COUNTY OF SIMCOE;20240417142214;20240425114959;603825
9373;4062959;1820.942;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190534;20240425114959;603841
9475;6333124;944.252;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190617;20240425114959;603857
8765;1500436941;179.274;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190618;20240425114959;603873
8969;1500573357;786.896;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190937;20240425114959;603905
8990;1500352441;220.281;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190810;20240425114959;603921
9211;1509376854;198.178;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190811;20240425114959;603953
9262;1500461802;281.162;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190937;20240425114959;603969
9557;4074581;365.830;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190738;20240425114959;603985
10169;1500448988;707.127;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190845;20240425114959;604001
6244091;1500448541;759.443;Walkway;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160629145227;20240425114959;604017
11036;1500590391;751.707;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190708;20240425114959;604033
12707;4060366;311.406;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190631;20240425114959;604049
6326734;1500457872;365.743;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190650;20240425114959;604065
6332953;1500619662;1064.482;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190727;20240425114959;604081
6333902;4369740;755.213;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190931;20240425114959;604097
6816633;6816623;1020.400;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20171121103820;20240425114959;604113
8071985;8071798;242.708;Road;COUNTY OF SIMCOE;20240417142233;20240425114959;604129
1754;8072277;707.249;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240422094704;20240425114959;604145
8413;1507524329;365.042;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190935;20240425114959;604161
9390;1500573357;769.199;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190532;20240425114959;604177
8634;1500626048;1514.266;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190911;20240425114959;604193
8644;1500453977;552.379;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190734;20240425114959;604209
8675;1500573357;454.709;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190910;20240425114959;604225
8790;1500448988;717.876;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190735;20240425114959;604241
8820;1500601502;199.706;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190809;20240425114959;604257
9011;1500457872;359.178;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190657;20240425114959;604273
9057;1500453977;828.534;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190657;20240425114959;604305
9651;4720368;542.252;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190912;20240425114959;604321
9674;5786789;569.536;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190738;20240425114959;604337
12658;1500683035;642.438;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190547;20240425114959;604353
6333905;4369695;354.466;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190931;20240425114959;604385
6334047;4074550;634.230;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190802;20240425114959;604401
6669780;3879067;53.500;Walkway;ONTARIO ROAD NETWORK;20240417144240;20240425114959;604417
6340648;1500399763;40.539;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181107;20240718154959;607233
6415010;1509436758;143.564;Industrial;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160705154225;20240718154959;607249
6340680;1500453388;47.001;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181115;20240718154959;607265
12011;4617667;2377.144;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190743;20240718154959;607281
6340649;1500574830;45.296;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620181128;20240718154959;607297
6368654;7817830;313.417;Building;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240710122045;20240718154959;607313
12052;5949770;332.756;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190630;20250110085839;613665
12146;4069364;5532.805;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190743;20250110085839;613681
12183;1500519291;719.371;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190817;20250110085839;613697
13153;1500398062;6823.503;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190607;20250110085839;613713
13839;6037989;95.011;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190835;20250110085839;613729
13973;5947547;559.019;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190608;20250110085839;613745
6247514;4082896;704.827;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170323161431;20250110085839;613761
6247517;4082895;830.334;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190610;20250110085839;613777
6415186;4617479;559.456;Wildlife;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180518154744;20250110085839;613793
6463039;1500635350;668.415;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160826102940;20250110085839;613809
7726167;1510103623;907.208;Road;ONTARIO ROAD NETWORK;20220204135208;20250110085839;613825
709;1500337180;347.786;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190932;20250110085839;613841
1851;1500739182;126.634;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190636;20250110085839;613857
2685;1507627236;390.829;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190827;20250110085839;613873
4548;1510005097;300.701;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190928;20250110085839;613889
7635;5485790;469.471;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190833;20250110085839;613905
7646;5485790;477.598;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190903;20250110085839;613921
6342;1500712338;252.727;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240514160539;20250110085839;613937
6523;1500483336;391.955;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190929;20250110085839;613953
6565;1500344890;507.082;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190833;20250110085839;613969
6906;1500478923;2731.060;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190731;20250110085839;613985
6969;1500398790;159.792;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190934;20250110085839;614001
7048;3898229;1752.170;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240514141039;20250110085839;614017
7120;1500620443;2718.685;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190530;20250110085839;614033
7122;1500694306;2051.912;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190935;20250110085839;614049
7243;1500714621;2432.038;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190654;20250110085839;614065
7431;3498850;652.394;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190840;20250110085839;614081
8202;1510240689;507.409;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190655;20250110085839;614097
8241;4617398;882.932;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190617;20250110085839;614113
8379;4063322;1570.964;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190533;20250110085839;614129
8499;1500385097;59.596;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190618;20250110085839;614145
8510;4053869;1303.240;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190808;20250110085839;614161
8513;4053855;1146.087;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190617;20250110085839;614177
8694;1500582976;707.813;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190809;20250110085839;614193
9004;5947647;675.121;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190618;20250110085839;614209
9065;1500733983;774.147;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190618;20250110085839;614225
9111;1500385097;48.911;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190937;20250110085839;614241
7952;1508144285;424.718;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190844;20250110085839;614257
10110;4083795;667.065;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190814;20250110085839;614273
10222;1500622392;1341.223;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190740;20250110085839;614289
10228;1500501237;2229.258;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190624;20250110085839;614305
10238;1500501814;2776.080;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190625;20250110085839;614321
10604;1500435539;421.060;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190914;20250110085839;614337
10655;5643077;800.579;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190702;20250110085839;614353
10784;1500484052;527.819;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190542;20250110085839;614369
11110;1500624678;706.593;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190741;20250110085839;614385
